N,Tiempo
12507, 100
12508, 100
12509, 200
12510, 200
12511, 200
12512, 300
12513, 300
12514, 100
12515, 200
12516, 200
12517, 200
12518, 300
12519, 100
12520, 300
12521, 0
12522, 200
12523, 100
12524, 100
12525, 100
12526, 100
12527, 200
12528, 200
12529, 300
12530, 100
12531, 100
12532, 300
12533, 300
12534, 100
12535, 200
12536, 200
12537, 300
12538, 100
12539, 100
12540, 400
12541, 200
12542, 200
12543, 400
12544, 200
12545, 300
12546, 100
12547, 100
12548, 200
12549, 100
12550, 300
12551, 400
12552, 100
12553, 100
12554, 100
12555, 100
12556, 100
12557, 200
12558, 0
12559, 100
12560, 200
12561, 200
12562, 0
12563, 200
12564, 200
12565, 300
12566, 200
12567, 100
12568, 200
12569, 100
12570, 600
12571, 100
12572, 300
12573, 100
12574, 200
12575, 0
12576, 200
12577, 200
12578, 100
12579, 200
12580, 100
12581, 100
12582, 100
12583, 300
12584, 200
12585, 100
12586, 200
12587, 300
12588, 100
12589, 0
12590, 100
12591, 300
12592, 0
12593, 0
12594, 0
12595, 200
12596, 100
12597, 100
12598, 200
12599, 500
12600, 300
12601, 300
12602, 200
12603, 100
12604, 200
12605, 100
12606, 300
12607, 300
12608, 100
12609, 100
12610, 100
12611, 100
12612, 100
12613, 0
12614, 200
12615, 100
12616, 300
12617, 200
12618, 100
12619, 100
12620, 100
12621, 0
12622, 200
12623, 200
12624, 100
12625, 0
12626, 200
12627, 300
12628, 200
12629, 200
12630, 200
12631, 300
12632, 200
12633, 200
12634, 100
12635, 300
12636, 300
12637, 100
12638, 100
12639, 100
12640, 200
12641, 300
12642, 100
12643, 100
12644, 400
12645, 300
12646, 100
12647, 300
12648, 200
12649, 100
12650, 200
12651, 100
12652, 0
12653, 200
12654, 100
12655, 200
12656, 200
12657, 200
12658, 100
12659, 200
12660, 200
12661, 200
12662, 200
12663, 100
12664, 400
12665, 200
12666, 100
12667, 100
12668, 200
12669, 200
12670, 100
12671, 100
12672, 100
12673, 100
12674, 400
12675, 100
12676, 200
12677, 100
12678, 100
12679, 0
12680, 200
12681, 100
12682, 200
12683, 100
12684, 200
12685, 200
12686, 300
12687, 200
12688, 200
12689, 100
12690, 100
12691, 100
12692, 0
12693, 200
12694, 300
12695, 100
12696, 100
12697, 400
12698, 200
12699, 100
12700, 400
12701, 200
12702, 200
12703, 100
12704, 0
12705, 300
12706, 200
12707, 200
12708, 100
12709, 100
12710, 0
12711, 100
12712, 400
12713, 100
12714, 100
12715, 100
12716, 100
12717, 100
12718, 100
12719, 100
12720, 200
12721, 0
12722, 0
12723, 400
12724, 200
12725, 300
12726, 100
12727, 100
12728, 200
12729, 100
12730, 200
12731, 200
12732, 0
12733, 200
12734, 100
12735, 100
12736, 100
12737, 300
12738, 100
12739, 100
12740, 100
12741, 100
12742, 100
12743, 400
12744, 100
12745, 200
12746, 100
12747, 200
12748, 200
12749, 0
12750, 600
12751, 100
12752, 200
12753, 100
12754, 100
12755, 300
12756, 200
12757, 100
12758, 100
12759, 200
12760, 100
12761, 200
12762, 100
12763, 200
12764, 200
12765, 100
12766, 300
12767, 200
12768, 100
12769, 200
12770, 300
12771, 200
12772, 100
12773, 0
12774, 100
12775, 100
12776, 200
12777, 0
12778, 0
12779, 0
12780, 300
12781, 100
12782, 100
12783, 300
12784, 300
12785, 200
12786, 200
12787, 200
12788, 100
12789, 200
12790, 200
12791, 100
12792, 400
12793, 100
12794, 300
12795, 0
12796, 200
12797, 0
12798, 100
12799, 100
12800, 100
12801, 0
12802, 600
12803, 300
12804, 300
12805, 200
12806, 300
12807, 200
12808, 200
12809, 100
12810, 0
12811, 100
12812, 400
12813, 300
12814, 100
12815, 200
12816, 200
12817, 100
12818, 100
12819, 0
12820, 200
12821, 100
12822, 100
12823, 200
12824, 300
12825, 0
12826, 200
12827, 100
12828, 100
12829, 400
12830, 200
12831, 200
12832, 100
12833, 100
12834, 300
12835, 100
12836, 100
12837, 300
12838, 100
12839, 200
12840, 300
12841, 0
12842, 100
12843, 100
12844, 100
12845, 400
12846, 100
12847, 100
12848, 0
12849, 200
12850, 100
12851, 0
12852, 200
12853, 100
12854, 400
12855, 200
12856, 200
12857, 200
12858, 100
12859, 100
12860, 100
12861, 100
12862, 100
12863, 0
12864, 200
12865, 200
12866, 200
12867, 0
12868, 200
12869, 0
12870, 100
12871, 200
12872, 100
12873, 100
12874, 300
12875, 0
12876, 600
12877, 200
12878, 200
12879, 200
12880, 100
12881, 100
12882, 300
12883, 100
12884, 100
12885, 100
12886, 200
12887, 0
12888, 0
12889, 100
12890, 0
12891, 100
12892, 200
12893, 0
12894, 300
12895, 100
12896, 300
12897, 200
12898, 400
12899, 100
12900, 300
12901, 200
12902, 100
12903, 100
12904, 100
12905, 200
12906, 100
12907, 100
12908, 100
12909, 100
12910, 100
12911, 200
12912, 200
12913, 200
12914, 100
12915, 100
12916, 0
12917, 100
12918, 0
12919, 0
12920, 0
12921, 0
12922, 100
12923, 100
12924, 300
12925, 100
12926, 300
12927, 100
12928, 100
12929, 100
12930, 100
12931, 100
12932, 100
12933, 200
12934, 100
12935, 200
12936, 200
12937, 0
12938, 0
12939, 200
12940, 0
12941, 100
12942, 300
12943, 200
12944, 200
12945, 200
12946, 400
12947, 0
12948, 100
12949, 200
12950, 100
12951, 100
12952, 200
12953, 0
12954, 200
12955, 100
12956, 200
12957, 200
12958, 500
12959, 300
12960, 100
12961, 200
12962, 300
12963, 100
12964, 300
12965, 200
12966, 300
12967, 100
12968, 200
12969, 200
12970, 300
12971, 100
12972, 0
12973, 100
12974, 300
12975, 200
12976, 100
12977, 100
12978, 200
12979, 0
12980, 0
12981, 0
12982, 100
12983, 200
12984, 300
12985, 100
12986, 500
12987, 100
12988, 200
12989, 100
12990, 100
12991, 100
12992, 200
12993, 100
12994, 300
12995, 200
12996, 300
12997, 300
12998, 100
12999, 100
13000, 0
13001, 0
13002, 200
13003, 300
13004, 200
13005, 200
13006, 300
13007, 200
13008, 0
13009, 0
13010, 200
13011, 200
13012, 300
13013, 100
13014, 100
13015, 100
13016, 100
13017, 0
13018, 0
13019, 0
13020, 100
13021, 200
13022, 100
13023, 100
13024, 400
13025, 100
13026, 100
13027, 200
13028, 300
13029, 200
13030, 100
13031, 100
13032, 100
13033, 0
13034, 100
13035, 300
13036, 100
13037, 200
13038, 100
13039, 0
13040, 200
13041, 200
13042, 100
13043, 200
13044, 0
13045, 100
13046, 100
13047, 200
13048, 100
13049, 0
13050, 200
13051, 100
13052, 100
13053, 100
13054, 300
13055, 100
13056, 300
13057, 100
13058, 300
13059, 200
13060, 0
13061, 0
13062, 200
13063, 100
13064, 100
13065, 0
13066, 300
13067, 100
13068, 100
13069, 200
13070, 100
13071, 100
13072, 100
13073, 100
13074, 0
13075, 200
13076, 100
13077, 300
13078, 100
13079, 100
13080, 200
13081, 300
13082, 200
13083, 200
13084, 100
13085, 400
13086, 100
13087, 300
13088, 100
13089, 100
13090, 300
13091, 100
13092, 100
13093, 100
13094, 100
13095, 300
13096, 0
13097, 0
13098, 100
13099, 200
13100, 200
13101, 200
13102, 100
13103, 200
13104, 100
13105, 100
13106, 100
13107, 100
13108, 200
13109, 0
13110, 0
13111, 0
13112, 100
13113, 0
13114, 0
13115, 300
13116, 300
13117, 300
13118, 300
13119, 100
13120, 300
13121, 300
13122, 100
13123, 400
13124, 100
13125, 200
13126, 200
13127, 100
13128, 200
13129, 400
13130, 200
13131, 100
13132, 400
13133, 100
13134, 400
13135, 200
13136, 200
13137, 0
13138, 200
13139, 100
13140, 100
13141, 400
13142, 200
13143, 100
13144, 100
13145, 100
13146, 100
13147, 100
13148, 500
13149, 300
13150, 200
13151, 100
13152, 100
13153, 100
13154, 300
13155, 200
13156, 200
13157, 200
13158, 300
13159, 200
13160, 200
13161, 200
13162, 200
13163, 100
13164, 100
13165, 0
13166, 0
13167, 200
13168, 300
13169, 100
13170, 100
13171, 100
13172, 200
13173, 300
13174, 100
13175, 100
13176, 300
13177, 100
13178, 200
13179, 100
13180, 200
13181, 200
13182, 0
13183, 0
13184, 0
13185, 200
13186, 200
13187, 100
13188, 100
13189, 100
13190, 100
13191, 100
13192, 300
13193, 300
13194, 200
13195, 200
13196, 300
13197, 100
13198, 200
13199, 200
13200, 100
13201, 100
13202, 200
13203, 0
13204, 200
13205, 0
13206, 100
13207, 0
13208, 0
13209, 100
13210, 100
13211, 300
13212, 100
13213, 100
13214, 100
13215, 100
13216, 200
13217, 300
13218, 100
13219, 200
13220, 100
13221, 100
13222, 100
13223, 200
13224, 200
13225, 100
13226, 100
13227, 100
13228, 300
13229, 600
13230, 100
13231, 100
13232, 100
13233, 100
13234, 0
13235, 100
13236, 100
13237, 100
13238, 200
13239, 200
13240, 200
13241, 100
13242, 100
13243, 100
13244, 100
13245, 200
13246, 100
13247, 200
13248, 200
13249, 100
13250, 0
13251, 200
13252, 300
13253, 400
13254, 100
13255, 100
13256, 0
13257, 0
13258, 300
13259, 200
13260, 200
13261, 100
13262, 300
13263, 100
13264, 100
13265, 100
13266, 100
13267, 100
13268, 100
13269, 100
13270, 300
13271, 100
13272, 300
13273, 100
13274, 100
13275, 200
13276, 400
13277, 300
13278, 100
13279, 500
13280, 200
13281, 300
13282, 100
13283, 100
13284, 100
13285, 400
13286, 100
13287, 300
13288, 100
13289, 100
13290, 100
13291, 200
13292, 100
13293, 0
13294, 200
13295, 200
13296, 200
13297, 300
13298, 0
13299, 100
13300, 100
13301, 300
13302, 300
13303, 100
13304, 200
13305, 300
13306, 0
13307, 100
13308, 100
13309, 100
13310, 300
13311, 100
13312, 100
13313, 100
13314, 200
13315, 0
13316, 200
13317, 100
13318, 300
13319, 100
13320, 100
13321, 100
13322, 100
13323, 300
13324, 100
13325, 100
13326, 100
13327, 200
13328, 0
13329, 200
13330, 200
13331, 100
13332, 200
13333, 200
13334, 0
13335, 100
13336, 300
13337, 200
13338, 100
13339, 0
13340, 100
13341, 200
13342, 100
13343, 100
13344, 100
13345, 100
13346, 200
13347, 100
13348, 100
13349, 100
13350, 100
13351, 200
13352, 300
13353, 100
13354, 500
13355, 200
13356, 100
13357, 300
13358, 100
13359, 200
13360, 100
13361, 300
13362, 100
13363, 100
13364, 0
13365, 0
13366, 100
13367, 0
13368, 300
13369, 100
13370, 100
13371, 300
13372, 200
13373, 200
13374, 300
13375, 400
13376, 100
13377, 0
13378, 200
13379, 600
13380, 200
13381, 100
13382, 200
13383, 200
13384, 100
13385, 200
13386, 0
13387, 300
13388, 200
13389, 200
13390, 100
13391, 0
13392, 200
13393, 200
13394, 0
13395, 200
13396, 100
13397, 200
13398, 0
13399, 300
13400, 100
13401, 0
13402, 100
13403, 100
13404, 300
13405, 300
13406, 200
13407, 200
13408, 100
13409, 200
13410, 200
13411, 100
13412, 100
13413, 0
13414, 100
13415, 100
13416, 100
13417, 400
13418, 200
13419, 200
13420, 200
13421, 100
13422, 100
13423, 100
13424, 200
13425, 100
13426, 100
13427, 200
13428, 200
13429, 100
13430, 100
13431, 200
13432, 100
13433, 0
13434, 100
13435, 0
13436, 200
13437, 100
13438, 0
13439, 0
13440, 100
13441, 100
13442, 0
13443, 100
13444, 100
13445, 300
13446, 100
13447, 100
13448, 0
13449, 100
13450, 300
13451, 0
13452, 200
13453, 300
13454, 100
13455, 200
13456, 100
13457, 300
13458, 100
13459, 100
13460, 200
13461, 100
13462, 100
13463, 100
13464, 100
13465, 200
13466, 100
13467, 0
13468, 100
13469, 100
13470, 200
13471, 100
13472, 200
13473, 200
13474, 0
13475, 200
13476, 100
13477, 200
13478, 100
13479, 100
13480, 0
13481, 100
13482, 100
13483, 300
13484, 100
13485, 0
13486, 0
13487, 200
13488, 300
13489, 800
13490, 200
13491, 0
13492, 200
13493, 200
13494, 200
13495, 300
13496, 100
13497, 0
13498, 100
13499, 100
13500, 100
13501, 0
13502, 200
13503, 100
13504, 200
13505, 0
13506, 100
13507, 100
13508, 200
13509, 100
13510, 200
13511, 200
13512, 200
13513, 200
13514, 100
13515, 200
13516, 100
13517, 400
13518, 100
13519, 100
13520, 100
13521, 100
13522, 0
13523, 0
13524, 200
13525, 0
13526, 200
13527, 0
13528, 0
13529, 300
13530, 200
13531, 100
13532, 400
13533, 100
13534, 200
13535, 0
13536, 100
13537, 100
13538, 100
13539, 200
13540, 200
13541, 400
13542, 200
13543, 0
13544, 300
13545, 300
13546, 400
13547, 100
13548, 200
13549, 500
13550, 100
13551, 200
13552, 100
13553, 100
13554, 100
13555, 0
13556, 300
13557, 200
13558, 200
13559, 100
13560, 200
13561, 200
13562, 100
13563, 100
13564, 0
13565, 100
13566, 300
13567, 100
13568, 200
13569, 400
13570, 200
13571, 100
13572, 0
13573, 200
13574, 300
13575, 200
13576, 100
13577, 0
13578, 200
13579, 100
13580, 100
13581, 100
13582, 0
13583, 0
13584, 100
13585, 300
13586, 100
13587, 0
13588, 200
13589, 100
13590, 100
13591, 300
13592, 500
13593, 100
13594, 200
13595, 300
13596, 200
13597, 100
13598, 100
13599, 200
13600, 200
13601, 100
13602, 200
13603, 100
13604, 100
13605, 200
13606, 200
13607, 200
13608, 300
13609, 100
13610, 200
13611, 0
13612, 200
13613, 100
13614, 200
13615, 300
13616, 0
13617, 100
13618, 100
13619, 200
13620, 0
13621, 0
13622, 0
13623, 300
13624, 300
13625, 400
13626, 300
13627, 100
13628, 200
13629, 100
13630, 200
13631, 100
13632, 100
13633, 100
13634, 100
13635, 0
13636, 200
13637, 100
13638, 0
13639, 100
13640, 300
13641, 100
13642, 400
13643, 600
13644, 100
13645, 100
13646, 0
13647, 100
13648, 200
13649, 200
13650, 0
13651, 100
13652, 100
13653, 200
13654, 100
13655, 100
13656, 200
13657, 300
13658, 300
13659, 200
13660, 100
13661, 300
13662, 300
13663, 200
13664, 500
13665, 100
13666, 300
13667, 300
13668, 100
13669, 100
13670, 100
13671, 200
13672, 0
13673, 100
13674, 200
13675, 100
13676, 300
13677, 100
13678, 300
13679, 200
13680, 100
13681, 100
13682, 200
13683, 200
13684, 300
13685, 200
13686, 100
13687, 200
13688, 200
13689, 300
13690, 200
13691, 400
13692, 100
13693, 0
13694, 100
13695, 200
13696, 0
13697, 200
13698, 100
13699, 200
13700, 200
13701, 300
13702, 100
13703, 0
13704, 0
13705, 0
13706, 100
13707, 100
13708, 200
13709, 200
13710, 200
13711, 200
13712, 400
13713, 300
13714, 100
13715, 100
13716, 0
13717, 100
13718, 200
13719, 100
13720, 400
13721, 300
13722, 100
13723, 100
13724, 0
13725, 0
13726, 100
13727, 100
13728, 500
13729, 100
13730, 200
13731, 200
13732, 200
13733, 200
13734, 400
13735, 300
13736, 200
13737, 100
13738, 300
13739, 200
13740, 200
13741, 200
13742, 100
13743, 100
13744, 0
13745, 0
13746, 100
13747, 200
13748, 100
13749, 100
13750, 200
13751, 100
13752, 100
13753, 400
13754, 100
13755, 0
13756, 100
13757, 0
13758, 100
13759, 100
13760, 200
13761, 100
13762, 100
13763, 200
13764, 200
13765, 100
13766, 200
13767, 100
13768, 200
13769, 100
13770, 200
13771, 300
13772, 300
13773, 100
13774, 200
13775, 200
13776, 300
13777, 200
13778, 300
13779, 200
13780, 100
13781, 100
13782, 100
13783, 100
13784, 200
13785, 300
13786, 200
13787, 0
13788, 0
13789, 0
13790, 200
13791, 100
13792, 400
13793, 100
13794, 300
13795, 200
13796, 300
13797, 100
13798, 100
13799, 400
13800, 100
13801, 0
13802, 200
13803, 0
13804, 100
13805, 300
13806, 200
13807, 100
13808, 100
13809, 500
13810, 200
13811, 200
13812, 300
13813, 300
13814, 100
13815, 100
13816, 200
13817, 0
13818, 400
13819, 100
13820, 100
13821, 200
13822, 400
13823, 400
13824, 400
13825, 100
13826, 100
13827, 100
13828, 100
13829, 300
13830, 100
13831, 100
13832, 100
13833, 200
13834, 300
13835, 200
13836, 300
13837, 200
13838, 200
13839, 200
13840, 200
13841, 100
13842, 100
13843, 400
13844, 100
13845, 100
13846, 200
13847, 300
13848, 100
13849, 100
13850, 300
13851, 200
13852, 100
13853, 0
13854, 100
13855, 200
13856, 200
13857, 200
13858, 200
13859, 200
13860, 200
13861, 300
13862, 200
13863, 200
13864, 100
13865, 200
13866, 200
13867, 300
13868, 100
13869, 200
13870, 100
13871, 100
13872, 0
13873, 200
13874, 200
13875, 0
13876, 100
13877, 100
13878, 100
13879, 0
13880, 300
13881, 200
13882, 200
13883, 200
13884, 100
13885, 100
13886, 200
13887, 300
13888, 100
13889, 100
13890, 100
13891, 300
13892, 200
13893, 400
13894, 100
13895, 200
13896, 100
13897, 100
13898, 200
13899, 200
13900, 100
13901, 100
13902, 200
13903, 100
13904, 300
13905, 300
13906, 100
13907, 100
13908, 200
13909, 300
13910, 100
13911, 300
13912, 0
13913, 200
13914, 200
13915, 200
13916, 200
13917, 100
13918, 100
13919, 100
13920, 200
13921, 100
13922, 100
13923, 200
13924, 100
13925, 100
13926, 200
13927, 0
13928, 100
13929, 200
13930, 300
13931, 200
13932, 0
13933, 100
13934, 200
13935, 100
13936, 200
13937, 300
13938, 100
13939, 300
13940, 300
13941, 200
13942, 200
13943, 100
13944, 200
13945, 100
13946, 200
13947, 100
13948, 100
13949, 100
13950, 300
13951, 600
13952, 100
13953, 0
13954, 100
13955, 200
13956, 200
13957, 100
13958, 200
13959, 300
13960, 400
13961, 100
13962, 100
13963, 100
13964, 200
13965, 300
13966, 300
13967, 300
13968, 200
13969, 200
13970, 200
13971, 500
13972, 200
13973, 300
13974, 300
13975, 200
13976, 100
13977, 0
13978, 0
13979, 0
13980, 200
13981, 0
13982, 300
13983, 200
13984, 100
13985, 300
13986, 100
13987, 100
13988, 100
13989, 300
13990, 100
13991, 100
13992, 100
13993, 200
13994, 300
13995, 200
13996, 400
13997, 300
13998, 100
13999, 100
14000, 300
14001, 200
14002, 200
14003, 200
